,Timestamp,Username,VideoID,Comment,Date
30,2022-01-04T02:18:19Z,@wijiwahyuningsih3534,SUgxaWkGcZc,"kit yu tukwan, kit yu tuk keun
kit wa sak wan, dtua chan kong tuk leum
noi long tukwan, ti rao kuy gan
pro wa arai ter teung dai bplian bpai
* x2
kit (dtae mai) teung
kit kit (dtae mai) teung ter

ter ru bang mai, wa mi krai ton tuk toreuman
yak ru piang
wa kwam kidteung kong ter gap chan
man tao gan reu bplao
tam ching ching wa jai ter bplian bpai reu bplao
chan mai kit bpai eng chai mai
kwam kidteung ti chan dai koey song bpai
song bpai mai koey teung ter ley

Masih teringat ~ tawa candamu , senyum manismu tak ku-lupa...
kau ingat.... kita bertengkar dan kau s'lalu memaafkanku... s'lalu ada dibenakku..
riiinduu... riiiinduu... kau~ 
riiiinduu.. riiiindu... kau~ 
tahukah kau, disiniku menderita~ 
andaikan jika dirimu dan aku bisa bersama apa hatimu telah berubah...? 
atau hanya diriku.... yang terlalu memikirkannya~ 
kenangan indah yang kita ukir bersama... 
kenangan yang membuatku menangis 
sakit yang kurasakan~ cintaku yang tak akan pernah..... 
tersampaikan padamu.... 

jika dirimu dan aku bisa bersama apa hatimu telah berubah...? 
atau hanya diriku... yang terlalu memikirkannya ~
song bpai dai bpiang nai kwam song jam
ti ni rao reuay ma
kae neuk pap dton nan chan ko mi nam dta
ru bang mai wa jep kae nai
kwam kidteung ti chan dai koey song bpai
song bpai mai koey teung ter leuy

jika dirimu tak-kan..... kembali kepada diriku~ ku kan terus mencinta...",2022-01-04T02:18:19Z
31,2022-01-03T07:08:45Z,@apriliawan4647,SUgxaWkGcZc,Jangan lupa tonton juga MV Berdebar (single buatan Sisca) di channel JKT48  :D,2022-01-03T07:08:45Z
32,2022-01-01T14:43:20Z,@engkyjunius4071,SUgxaWkGcZc,😍😍😍😍👍🏼👍🏼👍🏼😃😃😃,2022-01-01T14:43:20Z
33,2021-12-29T00:14:35Z,@agungmahendra3155,SUgxaWkGcZc,SUKA BANGET !! versi indo nya bagus,2021-12-29T00:14:35Z
34,2021-12-24T12:17:34Z,@dandelionstravelintherain675,SUgxaWkGcZc,Kak sisca cover yg secret by kacha jg dong. Ost nya bad buddy jg. Pleaseee 😚😚😚,2021-12-24T12:17:34Z
35,2021-12-20T10:12:53Z,@aghitsnadarojatululya8820,SUgxaWkGcZc,"Deee maaakkk😍❤
Request lagunya phi mew yg sama violet wautier ก่อนรักกลายเป็ นเกลียด",2021-12-20T10:13:04Z
36,2021-12-19T13:07:35Z,@MrIr-ke9vw,SUgxaWkGcZc,Gilaaa ini sih keren banget. Thank you sudah mewakili perasaan cinta ini buat series-series Thai.😍,2021-12-19T13:07:35Z
37,2021-12-19T06:43:55Z,@artiaraproject9372,SUgxaWkGcZc,Kak sis. Aku padamu♡ cover trs ya kak lagu lagunya nanon,2021-12-19T06:43:55Z
38,2021-12-18T15:29:09Z,@ghitadef1445,SUgxaWkGcZc,Akhir nya cover ost series Thai lagi sis 😍,2021-12-18T15:29:09Z
39,2021-12-17T12:27:02Z,@junikangg4459,SUgxaWkGcZc,"Tilly Birds - คิด(แต่ไม่)ถึง (Same Page?) [Romanized] Lyrics
[Verse 1]
Kít yòo túk wan · kít yòo túk keun
Kít wâa sàk wan · dtuua chăn kong tòok leum
Nói long túk wan têe rao kui gan
Prór wâa à-rai · ter tĕung dâai bplìian bpai

[Pre-Chorus]
Kít (dtàe mâi) tĕung
Kít kít (dtàe mâi) tĕung ter
Kít (dtàe mâi) tĕung
Kít kít (dtàe mâi) tĕung ter
Ter róo bâang măi · wâa mee krai ton túk tor-rá-maan
Yàak róo piiang

[Chorus 1]
Wâa kwaam kít tĕung kŏng ter gàp chăn
Man tâo gan rĕu bplào
Tăam jing jing wâa jai ter bplìian bpai rĕu bplào
Chăn mâi kít bpai eng châi măi
Kwaam kít tĕung têe chăn dâai koiie sòng bpai
Sòng bpai mâi koiie tĕung ter loiie",2021-12-17T12:30:30Z
40,2021-12-17T11:15:27Z,@ferytriharyanto239,SUgxaWkGcZc,Kagum banget 😍😍😍,2021-12-17T11:15:27Z
41,2021-12-16T02:48:32Z,@galangazissanjaya6612,SUgxaWkGcZc,ka cover just friends nya ka,2021-12-16T02:48:32Z
42,2021-12-15T04:16:09Z,@athanasiuseinstain,SUgxaWkGcZc,sis🥺,2021-12-15T04:16:09Z
