,Timestamp,Username,VideoID,Comment,Date
905,2020-09-28T12:37:42Z,@almasafaanjani2096,nFoRZMB7XwU,Kak mau nanya dong kpn single original jkt48 accoustic ke 2 realise,2020-09-28T12:37:42Z
906,2020-09-29T13:57:41Z,@abcd4856,nFoRZMB7XwU,Segera,2020-09-29T13:57:41Z
907,2020-09-30T11:02:25Z,@nildafaradila7451,nFoRZMB7XwU,Aku juga nunggu itu,2020-09-30T11:02:25Z
908,2020-09-28T12:37:31Z,@zahrameifiana9462,nFoRZMB7XwU,Girlsss lagu kesukaaan gue dan sekrng di nyanyiin sama oshi sungguh keren syekali,2020-09-28T12:37:31Z
909,2020-09-28T12:37:15Z,@abangbabeytgaming8266,nFoRZMB7XwU,Love banget sis J 💛,2020-09-28T12:37:15Z
910,2020-09-28T12:35:42Z,@feelthewind6539,nFoRZMB7XwU,Asik banget sis,2020-09-28T12:35:42Z
911,2020-09-28T12:35:23Z,@stevennathanaelkristanto2310,nFoRZMB7XwU,Baguss bgtt wee,2020-09-28T12:35:23Z
912,2020-09-28T12:34:19Z,@suyonomadiun5395,nFoRZMB7XwU,👍👍👍👍👍,2020-09-28T12:34:19Z
913,2020-09-28T12:34:10Z,@csr653,nFoRZMB7XwU,"WEHHH CEPET AMAT U APALNYA

ALIAS KEREN BANGET SISCAAAA😭😭😭💖💖",2020-09-28T12:34:10Z
914,2020-09-28T12:34:07Z,@jkt48oke72,nFoRZMB7XwU,Mantapp,2020-09-28T12:34:07Z
915,2020-09-28T12:33:56Z,@anissukmawati2844,nFoRZMB7XwU,Enak banget suara nya,2020-09-28T12:33:56Z
916,2020-09-28T12:33:50Z,@frdsjhnarfn,nFoRZMB7XwU,masa gue bacanya bakugan -_-,2020-09-28T12:33:50Z
917,2020-09-28T12:33:44Z,@septianiayulestari9756,nFoRZMB7XwU,SisJ ku selalu keren dah 😍,2020-09-28T12:33:44Z
918,2020-09-28T12:33:35Z,@feelthewind6539,nFoRZMB7XwU,Wowwwwwwwww,2020-09-28T12:33:35Z
919,2020-09-28T12:33:09Z,@firdhanurhusna332,nFoRZMB7XwU,mantep niii,2020-09-28T12:33:09Z
920,2020-09-28T12:31:43Z,@delafitri8122,nFoRZMB7XwU,"Request dong sis ""fiat pattadon-better man""",2020-09-28T12:32:37Z
921,2020-09-29T05:35:14Z,@hannsohee,nFoRZMB7XwU,UPPP,2020-09-29T05:35:14Z
922,2020-09-29T07:09:12Z,@nautrium7735,nFoRZMB7XwU,UP!!,2020-09-29T07:09:12Z
923,2020-09-29T07:38:53Z,@naadiiyaa3666,nFoRZMB7XwU,UPP!!,2020-09-29T07:38:53Z
924,2020-09-29T07:42:48Z,@suayyy4940,nFoRZMB7XwU,Yeaaa Up,2020-09-29T07:42:48Z
925,2020-09-29T08:33:22Z,@thisisme2338,nFoRZMB7XwU,Upppppppp,2020-09-29T08:33:22Z
926,2020-09-29T12:13:51Z,@Ilham-zh8oi,nFoRZMB7XwU,Up,2020-09-29T12:13:51Z
927,2020-09-29T13:00:54Z,@nurkhoiriyah4741,nFoRZMB7XwU,Up😭,2020-09-29T13:00:54Z
928,2020-09-29T13:38:26Z,@sFM-li2im,nFoRZMB7XwU,NAHHH INI SI PIIAAAAAATTTT,2020-09-29T13:38:26Z
929,2020-09-29T13:41:34Z,@sitialisyaramadhini9752,nFoRZMB7XwU,UP,2020-09-29T13:41:34Z
930,2020-09-29T14:39:02Z,@chanhyunsyaharani7999,nFoRZMB7XwU,UPPP,2020-09-29T14:39:02Z
931,2020-09-29T20:48:52Z,@mugniyahhm_,nFoRZMB7XwU,UP!!!,2020-09-29T20:48:52Z
932,2020-09-30T01:22:53Z,@chimonkim4489,nFoRZMB7XwU,Uppp...,2020-09-30T01:22:53Z
933,2020-09-30T07:18:26Z,@alyaaqilah8873,nFoRZMB7XwU,UP,2020-09-30T07:18:26Z
934,2020-09-30T09:12:38Z,@salwafebriyanti6416,nFoRZMB7XwU,Upp,2020-09-30T09:12:38Z
935,2020-09-30T10:22:17Z,@ikeii5509,nFoRZMB7XwU,up,2020-09-30T10:22:17Z
936,2020-10-01T02:52:03Z,@_DimasBachtiarRizal-jg9xu,nFoRZMB7XwU,Wkwk susah itu liriknya wkqk,2020-10-01T02:52:03Z
937,2020-10-01T02:52:20Z,@_DimasBachtiarRizal-jg9xu,nFoRZMB7XwU,Love score aja sizzy sama nanon,2020-10-01T02:52:20Z
938,2020-10-02T08:08:03Z,@SKMRecordsOfficial,nFoRZMB7XwU,Up,2020-10-02T08:08:03Z
939,2020-10-03T10:23:09Z,@putrinabilamumtazah5909,nFoRZMB7XwU,Up,2020-10-03T10:23:09Z
940,2020-10-25T05:28:25Z,@brampratama4975,nFoRZMB7XwU,UP,2020-10-25T05:28:25Z
